timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716628792054,129,/actions/Catalog.action-116,200,,Thread Group 1-2,text,true,,1954,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,129,0,0
1716628791813,390,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,4213,2526,10,10,null,0,1,0
1716628791813,258,/actions/Account.action-112,200,,Thread Group 1-9,text,true,,2262,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,128,0,0
1716628791813,128,/actions/Account.action-112-0,302,,Thread Group 1-9,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,128,0,0
1716628791941,130,/actions/Account.action-112-1,200,,Thread Group 1-9,text,true,,2032,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,130,0,0
1716628792072,132,/actions/Catalog.action-116,200,,Thread Group 1-9,text,true,,1951,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716628791832,393,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,4212,2526,10,10,null,0,2,0
1716628791832,261,/actions/Account.action-112,200,,Thread Group 1-10,text,true,,2256,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,130,0,0
1716628791832,130,/actions/Account.action-112-0,302,,Thread Group 1-10,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,130,0,0
1716628791962,131,/actions/Account.action-112-1,200,,Thread Group 1-10,text,true,,2026,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716628792094,132,/actions/Catalog.action-116,200,,Thread Group 1-10,text,true,,1956,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,132,0,0
1716628791928,402,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4205,2526,10,10,null,0,2,0
1716628791928,264,/actions/Account.action-112,200,,Thread Group 1-1,text,true,,2253,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,130,0,0
1716628791928,130,/actions/Account.action-112-0,302,,Thread Group 1-1,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,130,0,0
1716628792058,134,/actions/Account.action-112-1,200,,Thread Group 1-1,text,true,,2023,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,133,0,0
1716628792193,138,/actions/Catalog.action-116,200,,Thread Group 1-1,text,true,,1952,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,138,0,0
1716628787400,188,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1923,1491,10,10,null,0,5008,0
1716628792408,188,/actions/Order.action-108,200,,Thread Group 1-7,text,true,,1923,1491,10,10,https://petstore.octoperf.com/actions/Order.action,187,0,0
1716628787468,172,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2341,861,10,10,null,0,4995,0
1716628792462,172,/actions/Order.action-102,200,,Thread Group 1-8,text,true,,2341,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,171,0,0
1716628791829,175,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2140,837,10,10,null,0,5021,0
1716628796849,175,/actions/Order.action-110,200,,Thread Group 1-5,text,true,,2140,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,175,0,0
1716628791901,180,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2152,837,10,10,null,0,4994,0
1716628796895,180,/actions/Order.action-110,200,,Thread Group 1-6,text,true,,2152,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,179,0,0
1716628791899,181,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2148,837,10,10,null,0,4996,0
1716628796895,181,/actions/Order.action-110,200,,Thread Group 1-3,text,true,,2148,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,180,0,0
1716628791902,184,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2145,837,10,10,null,0,4993,0
1716628796895,184,/actions/Order.action-110,200,,Thread Group 1-4,text,true,,2145,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,180,0,0
1716628792184,152,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2073,693,10,10,null,0,4997,0
1716628797181,152,/actions/Catalog.action-73,200,,Thread Group 1-2,text,true,,2073,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,151,0,0
1716628792206,151,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2068,693,10,10,null,0,5008,0
1716628797213,151,/actions/Catalog.action-73,200,,Thread Group 1-9,text,true,,2068,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,151,0,0
1716628792229,251,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2071,693,10,10,null,0,5022,0
1716628797250,251,/actions/Catalog.action-73,200,,Thread Group 1-10,text,true,,2071,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,250,0,0
1716628797025,476,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,4214,2526,10,10,null,0,1,0
1716628797026,290,/actions/Account.action-112,200,,Thread Group 1-5,text,true,,2261,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,149,0,0
1716628797026,149,/actions/Account.action-112-0,302,,Thread Group 1-5,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,149,0,0
1716628797176,140,/actions/Account.action-112-1,200,,Thread Group 1-5,text,true,,2031,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,139,0,0
1716628797316,186,/actions/Catalog.action-116,200,,Thread Group 1-5,text,true,,1953,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,185,0,0
1716628792333,189,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2072,693,10,10,null,0,5018,0
1716628797351,189,/actions/Catalog.action-73,200,,Thread Group 1-1,text,true,,2072,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,188,0,0
1716628797079,575,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4214,2526,10,10,null,0,4,0
1716628797081,420,/actions/Account.action-112,200,,Thread Group 1-4,text,true,,2259,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,149,0,0
1716628797081,149,/actions/Account.action-112-0,302,,Thread Group 1-4,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,149,0,0
1716628797230,271,/actions/Account.action-112-1,200,,Thread Group 1-4,text,true,,2029,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,270,0,0
1716628797502,155,/actions/Catalog.action-116,200,,Thread Group 1-4,text,true,,1955,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,155,0,0
1716628797076,580,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,4201,2526,10,10,null,0,2,0
1716628797076,425,/actions/Account.action-112,200,,Thread Group 1-6,text,true,,2254,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,150,0,0
1716628797076,150,/actions/Account.action-112-0,302,,Thread Group 1-6,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,150,0,0
1716628797227,274,/actions/Account.action-112-1,200,,Thread Group 1-6,text,true,,2024,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,273,0,0
1716628797502,155,/actions/Catalog.action-116,200,,Thread Group 1-6,text,true,,1947,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,154,0,0
1716628792597,204,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2145,837,10,10,null,0,5001,0
1716628797598,204,/actions/Order.action-110,200,,Thread Group 1-7,text,true,,2145,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,203,0,0
1716628797076,734,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,4201,2526,10,10,null,0,3,0
1716628797077,569,/actions/Account.action-112,200,,Thread Group 1-3,text,true,,2252,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,150,0,0
1716628797077,150,/actions/Account.action-112-0,302,,Thread Group 1-3,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,150,0,0
1716628797228,418,/actions/Account.action-112-1,200,,Thread Group 1-3,text,true,,2022,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,417,0,0
1716628797647,165,/actions/Catalog.action-116,200,,Thread Group 1-3,text,true,,1949,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,164,0,0
1716628792635,205,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,1918,1491,10,10,null,0,5018,0
1716628797652,205,/actions/Order.action-108,200,,Thread Group 1-8,text,true,,1918,1491,10,10,https://petstore.octoperf.com/actions/Order.action,205,0,0
1716628797803,527,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,4211,2526,10,10,null,0,1,0
1716628797803,357,/actions/Account.action-112,200,,Thread Group 1-7,text,true,,2260,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,185,0,0
1716628797803,185,/actions/Account.action-112-0,302,,Thread Group 1-7,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,185,0,0
1716628797989,171,/actions/Account.action-112-1,200,,Thread Group 1-7,text,true,,2030,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,171,0,0
1716628798161,170,/actions/Catalog.action-116,200,,Thread Group 1-7,text,true,,1951,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,169,0,0
1716628797334,180,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1946,872,10,10,null,0,4999,0
1716628802333,180,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-2,text,true,,1946,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,179,0,0
1716628797365,172,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1939,872,10,10,null,0,5006,0
1716628802371,172,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-9,text,true,,1939,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,171,0,0
1716628797502,162,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1952,872,10,10,null,0,5001,0
1716628802502,162,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-10,text,true,,1952,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,162,0,0
1716628797541,176,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1945,872,10,10,null,0,5009,0
1716628802550,176,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-1,text,true,,1945,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,176,0,0
1716628798332,10730,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2071,693,10,10,null,0,5004,10576
1716628803336,10730,/actions/Catalog.action-73,200,,Thread Group 1-7,text,true,,2071,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,10729,0,10576
1716628797660,11410,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2069,693,10,10,null,0,5013,11259
1716628797503,11580,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2073,693,10,10,null,0,5000,11427
1716628802672,11410,/actions/Catalog.action-73,200,,Thread Group 1-4,text,true,,2069,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,11409,0,11259
1716628802502,11580,/actions/Catalog.action-73,200,,Thread Group 1-5,text,true,,2073,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,11579,0,11427
1716628797858,11214,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2151,837,10,10,null,0,5016,11055
1716628797661,11415,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2075,693,10,10,null,0,5012,11257
1716628802873,11214,/actions/Order.action-110,200,,Thread Group 1-8,text,true,,2151,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,11213,0,11055
1716628797814,11268,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2071,693,10,10,null,0,5006,11119
1716628802672,11415,/actions/Catalog.action-73,200,,Thread Group 1-6,text,true,,2075,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,11414,0,11257
1716628802819,11268,/actions/Catalog.action-73,200,,Thread Group 1-3,text,true,,2071,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,11268,0,11119
1716628814087,472,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,4210,2526,10,10,null,0,3,0
1716628814088,298,/actions/Account.action-112,200,,Thread Group 1-8,text,true,,2258,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1716628814088,144,/actions/Account.action-112-0,302,,Thread Group 1-8,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,144,0,0
1716628814233,153,/actions/Account.action-112-1,200,,Thread Group 1-8,text,true,,2028,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,152,0,0
1716628814387,174,/actions/Catalog.action-116,200,,Thread Group 1-8,text,true,,1952,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,174,0,0
1716628814066,158,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1949,872,10,10,null,0,5003,0
1716628819069,158,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-7,text,true,,1949,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,158,0,0
1716628814082,159,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,1944,872,10,10,null,0,5003,0
1716628819085,159,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-5,text,true,,1944,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,159,0,0
1716628814082,160,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,1945,872,10,10,null,0,5002,0
1716628819085,160,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-4,text,true,,1945,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,160,0,0
1716628814087,163,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,1945,872,10,10,null,0,4997,0
1716628819085,163,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-3,text,true,,1945,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,163,0,0
1716628814087,165,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,1942,872,10,10,null,0,4998,0
1716628819086,165,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-6,text,true,,1942,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,165,0,0
1716628802665,6709,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,4252,3127,10,10,null,0,10016,6238
1716628807669,6535,/actions/Account.action-87,200,,Thread Group 1-10,text,true,,2242,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,6391,0,6238
1716628807669,6391,/actions/Account.action-87-0,302,,Thread Group 1-10,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,6391,0,6238
1716628814059,145,/actions/Account.action-87-1,200,,Thread Group 1-10,text,true,,2012,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1716628819216,174,/actions/Catalog.action-91,200,,Thread Group 1-10,text,true,,2010,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,172,0,0
1716628802543,6851,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,4260,3127,10,10,null,0,10010,6390
1716628807538,6687,/actions/Account.action-87,200,,Thread Group 1-9,text,true,,2245,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,6540,0,6390
1716628807538,6540,/actions/Account.action-87-0,302,,Thread Group 1-9,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,6540,0,6390
1716628814078,147,/actions/Account.action-87-1,200,,Thread Group 1-9,text,true,,2015,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,147,0,0
1716628819239,164,/actions/Catalog.action-91,200,,Thread Group 1-9,text,true,,2015,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,164,0,0
1716628802726,6672,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4254,3127,10,10,null,0,10008,6205
1716628807723,6506,/actions/Account.action-87,200,,Thread Group 1-1,text,true,,2242,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,6360,0,6205
1716628807723,6360,/actions/Account.action-87-0,302,,Thread Group 1-1,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,6360,0,6205
1716628814082,147,/actions/Account.action-87-1,200,,Thread Group 1-1,text,true,,2012,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,147,0,0
1716628819239,166,/actions/Catalog.action-91,200,,Thread Group 1-1,text,true,,2012,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,166,0,0
1716628802513,7013,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,4254,3127,10,10,null,0,9998,6440
1716628807507,6806,/actions/Account.action-87,200,,Thread Group 1-2,text,true,,2242,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,6617,0,6440
1716628807507,6617,/actions/Account.action-87-0,302,,Thread Group 1-2,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,6617,0,6440
1716628814123,190,/actions/Account.action-87-1,200,,Thread Group 1-2,text,true,,2012,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,189,0,0
1716628819317,207,/actions/Catalog.action-91,200,,Thread Group 1-2,text,true,,2012,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,206,0,0
1716628814564,173,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2072,693,10,10,null,0,4991,0
1716628819555,173,/actions/Catalog.action-73,200,,Thread Group 1-8,text,true,,2072,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,173,0,0
1716628819390,145,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1725,846,10,10,null,0,4999,0
1716628824389,145,/actions/Catalog.action-93,200,,Thread Group 1-10,text,true,,1725,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,144,0,0
1716628819404,145,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1724,846,10,10,null,0,5000,0
1716628824404,145,/actions/Catalog.action-93,200,,Thread Group 1-9,text,true,,1724,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,145,0,0
1716628819406,149,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1727,846,10,10,null,0,4998,0
1716628824404,149,/actions/Catalog.action-93,200,,Thread Group 1-1,text,true,,1727,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,148,0,0
1716628819524,201,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1724,846,10,10,null,0,5013,0
1716628824536,201,/actions/Catalog.action-93,200,,Thread Group 1-2,text,true,,1724,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,201,0,0
1716628819729,161,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,1943,872,10,10,null,0,5003,0
1716628824732,161,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-8,text,true,,1943,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,160,0,0
1716628824535,180,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1815,878,10,10,null,0,4991,0
1716628819228,465,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,4248,3127,10,10,null,0,10013,0
1716628824235,285,/actions/Account.action-87,200,,Thread Group 1-7,text,true,,2238,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,151,0,0
1716628829524,180,/actions/Catalog.action-95,200,,Thread Group 1-10,text,true,,1815,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,180,0,0
1716628824235,151,/actions/Account.action-87-0,302,,Thread Group 1-7,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,151,0,0
1716628824386,134,/actions/Account.action-87-1,200,,Thread Group 1-7,text,true,,2008,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,133,0,0
1716628829524,180,/actions/Catalog.action-91,200,,Thread Group 1-7,text,true,,2010,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,179,0,0
1716628819246,455,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4250,3127,10,10,null,0,10017,0
1716628824257,279,/actions/Account.action-87,200,,Thread Group 1-4,text,true,,2240,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,147,0,0
1716628824257,147,/actions/Account.action-87-0,302,,Thread Group 1-4,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,147,0,0
1716628824404,132,/actions/Account.action-87-1,200,,Thread Group 1-4,text,true,,2010,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716628829540,176,/actions/Catalog.action-91,200,,Thread Group 1-4,text,true,,2010,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,176,0,0
1716628819245,459,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,4256,3127,10,10,null,0,10015,0
1716628824257,282,/actions/Account.action-87,200,,Thread Group 1-5,text,true,,2245,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,150,0,0
1716628824257,150,/actions/Account.action-87-0,302,,Thread Group 1-5,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,150,0,0
1716628824407,132,/actions/Account.action-87-1,200,,Thread Group 1-5,text,true,,2015,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,132,0,0
1716628829540,177,/actions/Catalog.action-91,200,,Thread Group 1-5,text,true,,2011,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,176,0,0
1716628819249,464,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,4252,3127,10,10,null,0,10008,0
1716628824257,284,/actions/Account.action-87,200,,Thread Group 1-3,text,true,,2242,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,150,0,0
1716628824257,150,/actions/Account.action-87-0,302,,Thread Group 1-3,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,150,0,0
1716628824407,134,/actions/Account.action-87-1,200,,Thread Group 1-3,text,true,,2012,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,133,0,0
1716628829540,180,/actions/Catalog.action-91,200,,Thread Group 1-3,text,true,,2010,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,179,0,0
1716628824549,184,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1831,878,10,10,null,0,5008,0
1716628829556,184,/actions/Catalog.action-95,200,,Thread Group 1-9,text,true,,1831,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,183,0,0
1716628824553,185,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1783,878,10,10,null,0,5005,0
1716628829556,185,/actions/Catalog.action-95,200,,Thread Group 1-1,text,true,,1783,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,185,0,0
1716628819252,473,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,4253,3127,10,10,null,0,10022,0
1716628824258,285,/actions/Account.action-87,200,,Thread Group 1-6,text,true,,2239,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,151,0,0
1716628824258,151,/actions/Account.action-87-0,302,,Thread Group 1-6,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,151,0,0
1716628824409,134,/actions/Account.action-87-1,200,,Thread Group 1-6,text,true,,2009,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,133,0,0
1716628829557,188,/actions/Catalog.action-91,200,,Thread Group 1-6,text,true,,2014,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,187,0,0
1716628824738,238,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1814,878,10,10,null,0,5003,0
1716628829740,238,/actions/Catalog.action-95,200,,Thread Group 1-2,text,true,,1814,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,237,0,0
1716628829705,157,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1728,846,10,10,null,0,4993,0
1716628834698,157,/actions/Catalog.action-93,200,,Thread Group 1-7,text,true,,1728,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,156,0,0
1716628829705,158,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2174,880,10,10,null,0,4994,0
1716628834698,158,/actions/Cart.action-97,200,,Thread Group 1-10,text,true,,2174,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,158,0,0
